video_id,title,description,tags
6b1e47031bd0364b69d5223b8399b5b7,Артмеханика. Интервью. Галина Ларина.,Кто в России занимается треш-артом и какую философию несет в себе мусорное искусство?,"Массовая культура, Карьера, Изобразительное искусство"
4b401117aa62d1d8a32fde35b34a4f64,"Осторожно, мошенники! Сын в ДТП","В этой серии СуперБатр поможет женщине, которой позвонили мошенники и стали убеждать её в том, что её сын стал виновником ДТП и нужны деньги, чтобы он не сел в тюрьму.",Хобби и интересы: Мастер-классы
5b7121677eb2a2cd255404e24d878a13,Аукцион | Выпуск 3 | Женя Искандарова,"Добро пожаловать на АУКЦИОН шоу в котором подписчики делают ставки за вещи своего любимого блогера! Сделать ставку может каждый сидящий в зале, в качестве ставки принимается всё кроме денег, ну а ставки помогает сделать ведущий шоу Игорь Чехов!  В этом выпуске, подписчики Жени Искандаровой боролись за личные вещи кумира, на что они готовы ради кружек или картины с изображением Жени. А что сделают ради БДСМ Зайчика? Хотите знать, тогда скорее смотрите выпуск.  А если уже посмотрели, то поделитесь выпуском с друзьями кто знает, может быть именно ваш кумир окажется на Аукционе в следующем выпуске.",Массовая культура: Юмор и сатира
9ba459ee2b3ce44098d484750d8496dd,Такой расклад. Совет от рун для улучшения финансового потока!,"Что поможет улучшить финансовое положение? Этот вопрос волнует многих. Если и вас тоже – узнайте совет от рун и Артёма Ястребова. Просто выберите один из вариантов, чтобы услышать предсказание. А если хотите задать личный вопрос и получить ответ от карт Таро или рун – включайте прямые эфиры «Такой расклад» каждый понедельник, вторник и четверг в 20:00!",Религия и духовность: астрология
8babe9f02dea9b8a6b0b325448d50f9b,"Punch Box. 3 сезон, 4 серия. Алекс Кардо vs Константин Иванов","Punch Box — бои в формате POP MMA где в вместо ринга бойцы сражаются в красной телефонной будке! В этом выпуске, Алекс Кардо и Константин Иванов попробуют поместиться в нашу телефонную будку, кто же первым позвонит в травмпункт? Узнаете в этом выпуске! 18+","Массовая культура, Спорт: Борьба"
cba3447c0008cbf84f4ea9921ee87db8,ВЫПУСК №4 НЕУДОБНЫЙ СТЕНДАП,"Новогодний выпуск Неудобного Стендапа уже на канале! На этот раз за 5000 рублей сразятся Иван Бобровников, Аля Кокушкина и Егор Константинов. Комики расскажут свои шутки посетителям парка ВДНХ, и выступят в гончарной мастерской, в раздевалке катка и в аниме-магазине. Кто заберёт бабло, а кто уйдёт ни с чем определят случайные зрители.",Массовая культура: Юмор и сатира
cbab3d32874e6363bbfaccc1c62eb540,Аукцион | Выпуск 8 | Татарка ФМ,"Добро пожаловать на АУКЦИОН шоу в котором подписчики делают ставки за вещи своего любимого блогера! Сделать ставку может каждый сидящий в зале, в качестве ставки принимается всё кроме денег, ну а ставки помогает сделать ведущий шоу Игорь Чехов!  В этом выпуске, фанаты Татарки ФМ боролись за личные вещи блогера! Хотите знать, на что они готовы ради вещей из Секс Шопа? Тогда скорее смотрите выпуск.  А если уже посмотрели, то поделитесь выпуском с друзьями кто знает, может быть именно ваш кумир окажется на Аукционе в следующем выпуске.",Массовая культура: Юмор и сатира
7b62e32cf8684b72e31657e9c1ef0ca8,Тру ДЕТЕКТОР I #7,"Вы смотрите шоу с детектором лжи «Тру ДЕТЕКТОР»! Шоу, в котором Кристи Крайм и её молчаливый друг приглашают в гости известных людей и задают им неудобные вопросы под пристальным взором полиграфа. В этом выпуске, в логово Кристи и Мистера Молчуна попал Янгер и его друзья. Янгер о своих отношениях с Настей Рыжик которые до сих пор находятся под одной крышей в Дрим Тим. Расказал что не завидует Милохину и Бабичу, и вообще ни разу не соврал на полиграфе. Что скрывают звёзды и их ближайшее окружение? Какие вопросы они зададут друг другу? И кто окажется самым лживым в компании? Все это узнаёте в шоу Тру Детектор!",Массовая культура: Юмор и сатира
7b62f571abf1fa310de74cf750c9d63e,Артмеханика. Древние города.,"Чем вдохновляют древние города, которые существуют веками. Делится художник Алексей Беляев-Гинтовт.","Массовая культура, Карьера"
0b73cea7b2dfdd7048dd84b95f8b9b0e,«МузЛофт - Подкаст» с Ириной Нельсон - 1 июля в 15:00!,"Подписывайся, чтобы не пропустить!","Массовая культура, Музыка и аудио"
fb11e767bbc2c8fcce5ee783f4402d6a,Yunan MotoTour в ГрандТуре «Байкальская миля 2021». Красноярск,Команда Yunan MotoTour побывала на Красноярской ГЭС - второй по мощности электростанции в России.,"Путешествия, Транспорт, События и достопримечательности: Исторические места и достопримечательности"
4b4b653136a2d799f037b79cf82ce680,Такой расклад. Эфир 3. Метафорические карты. Про любовь,"В этом выпуске шоу «Такой расклад» вы увидите психолога, расстановщика, мак-терапевта Веронику Копейко в компании ведущего Сергея Терре. Встречаемся в 20:00! Тема недели и этого выпуска – любовь. В прямом эфире Вероника с помощью метафорических карт поможет найти ответы на вопросы зрителей о влюблённостях, о перспективе отношений или поиске взаимопонимания в паре – любых аспектах, связанных с темой. А кроме того, поговорим о трансформации любви в одной звёздной паре. Дорогие зрители, вопросы можно задавать в чате прямо на странице трансляции! А также по этим ссылкам: Telegram-бот  Официальная страница RUTUBE -23459697_132978 В понедельник 14 ноября в 20:00 встречаемся с Ксенией ПроТаро. Расклады на таро о бизнесе, карьере, реализации и финансовых перспективах – готовьте вопросы и включайте эфир!",Религия и духовность: астрология
ab8b3b63cc468cdb4d7270460c4f1027,Смешная история | Выпуск 2,"Лжедмитрий устраивает самый крутой пранк в истории Руси, Лев Толстой обучается печатать рукописи на компьютере, а Екатерина II выбирает фаворита через специальное приложение! Продолжение яркой комедии про мир исторических личностей с гаджетами в руках!",Массовая культура: Юмор и сатира
fb2824b7913bd1c7162db828820d26b2,ШЕФ | Выпуск 7 | Тёплый салат с мидиями в азиатском стиле,"В этом выпуске шеф приготовит салат из мидий в азиатском стиле и развеет миф о том, что в домашних условиях сложно вкусно приготовить блюда из морепродуктов! Что еще приготовить из мидий и где приобрести продукцию Магуро можно узнать на сайте: -tuna.ru  Код регистрации в ЕРИР: Pb3XmBtzsrxiRPkSh1XCGrvNp8yv4VMh1iJGFVY",Еда и напитки: Кулинария
cbb6b777d33a57a337ffcf605bb1e8dd,Такой расклад. Лайфхак от рун: что мешает увеличить доход и как решить проблему,"Чувствуете, что пришло время для финансового роста? Обратитесь к помощи рун и Артёма Ястребова, чтобы узнать, что может быть преградой к этому, и как её решить. Выбирайте свой вариант, слушайте совет! А если хотите задать личный вопрос и получить ответ от карт Таро или рун – включайте прямые эфиры «Такой расклад» каждый понедельник, вторник и четверг в 20:00! По вопросам рекламы пишите на email",Религия и духовность: астрология
0b7834cc1bb493636600674074345998,Женский труд | Девушки делают грязь | Выпуск 4,Две красотки за тридцать тысяч рублей пытаются сделать глиняный чайник.,"Массовая культура, Хобби и интересы: Декоративно-прикладное искусство"
3b69f98d51c1028633cff24c7d2937e0,Лесенка знаний: мастерство I 6 серия I Парикмахер,"Чтобы казаться взрослее, Макс тайно отрезает волосы у Лизы и делает из них усы. Лиза расстроена и теперь Максу предстоит переместиться в прошлое, чтобы исправить свою ошибку.","Фильмы и анимация: Семейные и детские фильмы, Фильмы и анимация: Фильмы и анимация "
6b50ab14af5ed9408bc38a35b053f9e6,Наши за наших | Выпуск №2 | Сможет ли игрок в бадминтон попасть в сетку? | Олимпиада 2022,"Спецвыпуск в поддержку олимпийцев. Карен вместе с Владимиром Ивановым, российским игроком в бадминтон, попробует хоккейный челлендж с серией буллитов.  #олимпиада2022 #олимпиадапекин2022 #олимпийцыроссии","Массовая культура, Спорт"
6b51eaa70b04514f577d1da1dd015739,Тот самый мент I Выпуск 42 I Кого задержали у Сундука на даче?,"Максим Константинович открывает мобильный пункт приема граждан, но это не все новости. Самая главная новость – Мент отбирает творческие номера, чтобы отстоять честь своего района на городском конкурсе!",Массовая культура: Юмор и сатира
bb9b3b90eb1b76706dd0be8cb8ad53cc,РукоJob | Сезон 2 | Выпуск 7 |Спальня молодой семейной пары!,В новом выпуске Ведущая шоу Алиса и дизайнер Наташа сталкиваются с очередной задачей - обустроить комнату молодой пары. По вопросам рекламы пишите на email,"Недвижимость: Квартиры, Дом и сад: Дизайн интерьера"
1b8c1e0f941d6d58368ca7956f097f14,"Такой расклад. Карты Таро помогут узнать, какой подарок судьбы ожидает вас","Внимание, вам подарок! А какой именно – поможет узнать Ксения Pro_Taro и её карты. Выбирайте вариант, слушайте расклад. Он актуален не только в день публикации – в любой момент, поэтому можно делиться с друзьями. А если хотите задать личный вопрос и получить ответ от карт Таро или рун – включайте прямые эфиры «Такой расклад» каждый понедельник, вторник и четверг в 20:00! По вопросам рекламы пишите на email",Религия и духовность: астрология
fb3623d18f3d568e9df23aac45816ada,ВЫПУСК №6 НЕУДОБНЫЙ СТЕНДАП,"В новом выпуске неудобного стендапа выступят Влад Ксёндзык, Женя Обидина и Дима Ткачёв. Им предстоит сразиться за денежный приз и рассказать свои шутки в автосервисе, коворкинге и школе кунг-фу. Кто заберёт бабло, как всегда, определят случайные зрители.",Массовая культура: Юмор и сатира
abb1909256d923ec705afe11a4a787a5,Антон Протеинов I #49 I Советы для людей с сидячим образом жизни,"Надоело лгать самому себе, что с понедельника начнешь заниматься спортом? И тебе нужны пару тройку хороших упражнений? Тогда ты по адресу! В этом выпуске легенда спорта - Антон Протеинов, расскажет про такой вид спорта, как прыжки с шестом. А также, что нужно делать, чтобы ваша пробежка стала комфортней!",Массовая культура: Юмор и сатира
bbb33f54d7fadca581e414ca53467323,ВЫПУСК №3. СЕЗОН №2. НЕУДОБНЫЙ СТЕНДАП,"В новом выпуске Неудобного Стендапа вы увидите Васю Габышева, Диану Куликову и Пашу Потёмкина. Комики сразятся за внимание и смех посетителей картинга, Кроссфит зала и Скейтпарка. На кону приз 10 тысяч рублей и чаевые всех соперников! Кто заберёт бабло, а кто уйдёт ни с чем, как всегда, определят случайные зрители!",Массовая культура: Юмор и сатира
dbda0081f461bec23233da0fa6b3ecaf,"Осторожно, мошенники! Знакомство в интернете","В этой серии СуперБатр поможет женщине не попасться на уловки мошенников, которые при помощи романтических интернет-знакомств выманивают у доверчивых граждан деньги.",Хобби и интересы: Мастер-классы
6b68b1d3ad24394d5740f5edbc331d15,Все не так I  Выпуск 6 I Откуда мальдивский кокос и наши французские блюда?,"Жульен, Наполеон, капуста Провансаль, Оливье и мясо по-французски. Что из этих блюд знают и любят во Франции, а что к этой стране не имеет никакого отношения? А еще вы узнаете, как на острове могут появиться кокосы без единой пальмы – там такие приключения! И в конце вы будете просто поражены! Мы сделаем так, чтобы вода не выливалась из перевернутого стакана! Как? Включайте выпуск! По вопросам рекламы пишите на email","Образование: Онлайн-образование, Наука"
8bfd7a3130ff067d594d8e3328a80f6f,Гейм разбор. Выпуск №11 - Tony Hawks Pro Skater - реакция скейтбордиста,"В этом выпуске профессиональный скейтбордист реагирует на Tony Hawks Pro Skater! Можно ли выполнить трюки из игры в жизни? Как правильно называются эти трюки? Что нужно, чтобы встать на скейтборд? Ответы на эти вопросы вы найдёте в 10 эпизоде шоу «Гейм разбор»","Массовая культура, Игры: Компьютерные игры"
abd4bcb595037bdf605a8306016232af,Тот самый мент I Выпуск 3I Мента забирают в армию,"В начале рабочего дня Максиму Константиновичу внезапно приходит повестка в армию. Максим Константинович рассказывает своей коллеге Ольге ПДН, что он придумал грандиозный план, как в фильме «Пираты Карибского моря». Наш Начальник и Ольга ПДН отправляются на улицы района, чтобы осуществить план Максима Константиновича и спасти его от службы в армии. Поддержите видео лайком, а канал подпиской!",Массовая культура: Юмор и сатира
7bb493e79dd64a9056aba9a4ef11f864,CD и слушай | Выпуск 2 | Земфира,"Один из главных феноменов российской музыки, скандальная личность и неоспоримый талант. Все это - Земфира. Как обычная уфимская девушка стала кумиром нескольких поколений и как ей в этом помогли сила духа и любовь к музыке? Говорим об этом в новом выпуске шоу ""CD и Слушай!""","Массовая культура, Музыка и аудио, Карьера"
eb98a0c9f32791fe2981dd119b4c38ba,Всё не так | Выпуск 1 | Люди правда произошли от обезьяны и жили в пещерах?,"Уверены, что человек произошел от обезьяны? А если мы докажем, что от динозавров? Или вообще от птиц! Готовьтесь к открытиям.  Кстати, пещерные люди в этом выпуске вас тоже удивят. Этого факта из их жизни не знают даже многие взрослые!  В конце будем показывать, как огонь может гореть вниз. Ого! В общем, по классике: забудьте всё, что знали до этого. Включайте выпуск “Всё не так”.   По вопросам рекламы пишите на email",Наука: Биология
3bb037f137368bea0b35524aad530e42,Балтийская миля 2022,"15 октября в Санкт-Петербурге состоится торжественное награждение победителей первого Фестиваля скорости на открытой воде “Балтийская миля 2022”, а также ГрандТура “Балтийская миля 2022”, прошедшего в августе по маршруту Москва-Петербург, и велоквеста “Тайны Кронштадта”. 6 августа для нас состоялось важное, яркое и запоминающееся событие. Форт Константин и Кронштадт радушно приняли организаторов и участников первой “Балтийской мили” и теперь мы хотим вернуться. Энергия и смелость людей, объединенных страстью к приключениям и жаждой скорости, заряжает и нас! И пока мы уже готовимся к следующему сезону, пора достойно проводить этот. Увидимся в Санкт-Петербурге. P.S. При съёмках этого видео никто не пострадал. Но многие получили удовольствие. #balticmile2022 #балтийскаямиля2022 #грандтурбалтийскаямиля #visitpetersburg #ОткройСвойПетербург2022","Транспорт, Спорт: Автогонки, События и достопримечательности: Спортивные события"
5bcea8152fe04fd141d21bd843333b4f,Команда MOTORCITY на Байкальской миле 2020,"MOTORCITY собрала на фестиваль скорости “Байкальская Миля 2020 самую многочисленную команду, в которой они объединили пилотов самых разных видов транспорта: от аэролодки и снегохода до мотоциклов, квадроциклов, велосипеда и тягача Iveco. Командой было установлено несколько  рекордов по гонкам на льду в своих классах.    Илья Ильяшенко (команда MOTORCITY), раскрутил педали своего велосипеда G-Bike до 35, 7 км/ч, а рекорд скорости на мотоцикле Harley Davidson поставил его отец, Дмитрий Ильяшенко, разогнавшийся на льду до 180,9 км/ч. Аэролодка Север разогналась на миле до 152,9 км/ч,   снегоход до 129,9 км/ч, а  тягач Iveco до 87,6 км/ч. Все рекорды были занесены в Книгу рекордов Байкальской мили, а некоторые попали и в Книгу Рекордов России.","Транспорт, Спорт: Автогонки, События и достопримечательности: Спортивные события"
5bd5a7aa8c55725621e33bbed89a4c26,Тот самый мент I Выпуск 1I Сотрудница пропала,"Вернётся ли Ольга ПДН?. Поддержите видео лайком, а канал подпиской!",Массовая культура: Юмор и сатира
0bbdcd822239ea2d32c0768364854fbb,"Артмеханика. Выпуск 25. Искусство, созданное нейросетью + VANYN","Не так давно случилось то, чего все мы боялись, но ждали: в свет вышел первый в мире сборник рассказов, созданный человеком (писателем Пеппертшейном) и нейросетью (Sberdevices). Как случилась эта коллаборация и чего нам ждать дальше? Может ли нейросеть творить без человека и  на сколько опасны подобного рода эксперименты? Об этом нам расскажут создатели проекта «Пытаясь проснуться» Феликс Сандалов (от лица человека)  и Сергей Марков (от лица нейросети). Музыкальная часть от VANYN.","Массовая культура, Карьера, Книги и литература"
ebb18918a861827b0c4488bf435a5def,День с художником | Глеб Солнцев,"В этом выпуске Вы познакомитесь с творцом современности Глебом Солнцевым. Художником, который создавал проекты для Гоголь-центра, сделал одну из самых продлеваемых обложек Esquire, чьи произведения украшают стены именитых баров и ресторанов столицы. Глеб откроет для Вас двери в свой яркий и неповторимый Мир «сновидений».","Хобби и интересы: Декоративно-прикладное искусство: Живопись, Карьера"
2b8fcc124b15a2fa9440b86bed5a9ee3,"Такой расклад. Эфир 29 | Руны | Ответы на ваши вопросы о том, что волнует здесь и сейчас","В этом выпуске «Такой расклад» отвечать на вопросы зрителей будет рунолог Артём Ястребов в компании ведущей Янины Студилиной. Включайте прямой эфир в 20:00! Вопросы на любые темы можно задавать в чате во время трансляции и по ссылкам: Telegram-бот  Официальная страница RUTUBE -23459697_149384 Следующий прямой эфир – во вторник, 2 мая! Карты Таро и Ксения Pro_Taro ответят на все волнующие вас вопросы.",Религия и духовность: астрология
cc1b895e46c14fbf7bc6d29fbbe434c3,Тот самый мент I Выпуск 32 I Начальник нашел замену Оле ПДН ч.1,"Подпишись на самый аппетитный кулинарный канал «Максим Народный» /  Оля ПДН отправляется в командировку, но Максим Константинович не теряет времени и находит ей замену в виде сексуальной Маши. Маша, на удивление Мента, проявляет к нему интерес, но на очередном обходе выясняется, что девушка является бывшей Чернобыля, между Ментом и Чернобылем происходит конфликт. Удастся ли Менту его урегулировать, ведь нет ничего хуже, разъяренного парня с разбитым сердцем? Ответ узнаете в этой серии!",Массовая культура: Юмор и сатира
8c1f8598bc1c50d681d793d6d8640086,Диктант со звездой | Выпуск 5 | Николай Должанский,"Проверить свою грамотность в этом выпуске готов без пяти минут кандидат наук, известный рэпер «Дома-2», чемпион по спорам вокруг слова «абзац» Николай Должанский. Получится ли у Николая смягчить строгого учителя собственными текстами, и сможет ли он написать без ошибок диктант про героя по имени Колябок?",Массовая культура: Юмор и сатира
abf83e112c7baa6a8a88d488e7e9129f,PVP #3 I Братики | Олег VS Костя,"Брат пошёл на брата! В этом выпуске вас ждёт передозировка Наруто, горячие танцы в костюмах сумоистов и непрекращающийся поток сознания от наших гостей!","Массовая культура, Игры: Компьютерные игры"
1bd67fa7af55c97961534de842e3945e,BraapX в ГрандТуре «Байкальская миля 2021». Златоуст,Златоустовский машиностроительный завод,Транспорт: Автомобильные технологии: Информационно-развлекательные технологии
7bdebb5a9ab141b4a9a27035489bfc21,Какова Меркурия? | Выпуск 16,"Женя вместе с комиками и астрологом выясняют знак зодиака приглашенного гостя, кто победит и заберёт денежный приз - смотрите в сегодняшнем выпуске.",Религия и духовность: астрология
cc30b743e3ea8f01ec34277c0ef33edd,Абьюз-шоу | 2 сезон | Выпуск № 4 часть 1 | Ольга Провоторова,"Героиней “Абьюз-шоу” стала Ольга. Она 7 лет состояла в отношениях с женатым мужчиной, который был старше ее на 10 лет. Девушка думала, что найдет в нем поддержку и опору. Но мужчина избивал Олю, постоянно ей изменял. Их последняя ссора закончилась для девушки больницей. Саша Кабаева и Сергей Селезнев помогут девушке справиться с проблемами, которые остались у нее после травмирующих отношений.","Массовая культура: Юмор и сатира, Семья и отношения"
8c2a0b7d09395af2aa050bdef4a9fd58,Много половин. Лариса Долина и Вера Алдонина: первый семейный разговор о самом личном,Вера Алдонина – дочь Юлии Началовой. А Лариса Долина – крёстная мама Веры. Откровенный диалог о личных переживаниях и подробности о важных моментах жизни Ларисы Долиной на сцене и за кулисами. 0:00 - О чем этот выпуск 1:45 - Стоит ли идти в шоу-бизнес? 4:40 - Про выступление на сцене 5:37 - О музыкальной академии 8:45 - Как почувствовать талант ученика 10:10 - Как начинался сценический путь 13:55 - Есть ли настоящая дружба в шоу-бизнесе? 15:07 - Как найти гармонию между образом и внешностью 16:45 - Переживания на сцене с внучкой 18:50 - Совместная знаковая песня с внучкой 21:47 - Отношение к современной поп-музыке 23:36 - Про конфликт с Валей Карнавал 24:58 - Долина топит за молодежь? 25:58 - Отношение к критике 26:51 - Как стала крестной 29:00 - Что не успели обсудить с Юлией Началовой 30:45 - Про Юлию Началову 33:05 - Про дочь Ангелину 36:27 - Советы крестнице Вере 37:45 - Что такое любовь? 38:12 - Самое яркое воспоминание юношества 40:23 - Есть ли кумиры? 42:30 - Про лишение возможностей из-за принципиальности,"Массовая культура: Отношения знаменитостей, Карьера"
9c34a0201aa9605fb67f9ee7383c236f,Люди у которых клюет | Выпуск 10 | Второй лёд! Хороший клев щуки на жерлицы. Том Ям в казане,"Рыбалка по второму льду. Отличный клев щуки. Приготовили Том Ям на рыбалке. Сколько щук мы поймали, смотрите в ролике.",Спорт: Рыбалка
bc14c5f11e421777f7aad73a802146dd,Какова Меркурия? | Выпуск 1,"Действительно ли овны самые конфликтные? А близнецы двуличные? Или может это правда что львы дикие эгоисты? Слушайте, а может все это чушь и все зависит только от человека? В нашем шоу мы выслушаем мнение опытных астрологов и не менее опытных комиков. Что из этого выйдет? Смотрите в шоу «Какова Меркурия».",Религия и духовность: астрология
dc3208fcb51770a0089170718ebfaabf,Наше дело - помогать. В гостях у дома трудолюбия «Ной».,"Наше дело помогать тем, кто в этом нуждается. Артур Арутюнян и бойцы промоушена «Наше дело» Шамиль Солтанбеков и Эдуард Кузьминов в преддверии Нового года посетили один из сети домов трудолюбия организации «Ной» - приют «Заозерный». Там проживают старики, инвалиды, мамы с детьми, оказавшиеся без крыши над головой и нуждающиеся в помощи каждого из нас. Если вы хотите оказать помощь людям, которые по разным причинам оказались без крова, но полны решимости изменить свою жизнь к лучшему, вы можете воспользоваться реквизитами указанными на сайте организации «Ной». Ссылка на реквизиты / Реквизиты для безналичного перевода пожертвований на счет некоммерческой организации МРОО ""Дом Трудолюбия Ной"" Расчетный счет: 40703810038000069721 Банк: ПАО СБЕРБАНК БИК: 044525225 Корр. счет: 30101810400000000225  МРОО ""Дом Трудолюбия Ной"" ИНН: 7733191609 КПП: 773301001 ОГРН: 1147799000766  В назначение платежа пожалуйста (обязательно!) укажите:  ""Благотворительное пожертвование на уставные цели. НДС не облагается.""  YouTube канал Наше дело -  Instagram Артура  -   Instagram Била  -  Сотрудничество - email  Реклама - email  Хочешь попасть в Шоу Наше Дело? - Присылай заявку на почту email  (В заявке необходимо указать: ФИО, рост, возраст, вес, гражданство, город, фото, ссылка на instagram, телефон)  #НашеДело","Массовая культура, Спорт"
6bc378f4e51856282634275ecd6e5180,Один выходной | Выпуск 5 | Куда сходить на праздники с детьми?,"Москва прекрасна в Новый Год, открываются ярмарки, появляются арт объекты, зажигаются яркие огни. Самое время прогулок всей семьей!  Но чем же заняться на каникулах? Какая ярмарка самая красивая? Где бесплатно можно посмотреть выставку Ёлок? И где в тепле найти снежный замок?  Одвайтесь по теплее, берите всю семью сейчас Ташэ расскажет вам, как провести один выходной!",События и достопримечательности: Музеи и галереи
1c0258e20430ce9defb4e0f68b9b5d88,"Почетный гражданин, 2 сезон | Выпуск 5 | Выборг","В преддверии дня всех влюбленных Женя Искандарова и звездный гость Вася Шакулин отправляются в Выборг, один из самых красивых городов России с богатой многовековой историей. Нашим героям придется пройти много интересных испытаний, окунуться в историю города, а также вызволить Женю из темницы Замка. Вернуть свои деньги и телефоны они смогут только если пройдут квест до конца.","События и достопримечательности: Исторические места и достопримечательности, Путешествия, Массовая культура"
3bf2e36c3963425263babe36b8dbd740,Люди у которых клюет I # 2I Рыбалка в Турции,"Сундук и Вадим на отдыхе в Турции отправились на рыбалку. Съездили за форелью, а также на морскую рыбалку. Что мы наловили, смотрите в видео!",Спорт: Рыбалка
0c069f42ac98970c28d471d615e71f7b,Тебе не кажется | Выпуск 1 | Дима Коваль меняет ценности на желания,"В первом выпуске шоу “Тебе не кажется” психотерапевт Злата Потажевич сыграет в игру со стендап комиком Димой Ковалем. Ему предстоит сделать непростой выбор - обменять свои жизненные ценности на исполнение своих самых заветных желаний. Что именно выберет Дима, чем пожертвует? И что эта игра расскажет о его личности, психике и его прошлом? И как с этими откровениями жить дальше?",Массовая культура: Юмор и сатира
4c1f850954adaaf0d7c85f7b581eba11,Тот самый мент I Выпуск 27 I Затеял ремонт,"Подпишись на самый аппетитный кулинарный канал «Максим Народный» /  Максим Константинович затеял ремонт, потому что протер рабочим креслом дырку в стене. Сначала мент приглашает Толю ЮСБ для устранения проблемы, но после того, как ничего не вышло, решается нанять профессионального дизайнера! Бюджет не позволяет сделать дорогой стильный ремонт, поэтому Максим Константинович просто завешивает дырку разными плакатами. Менту не удается найти контакт с дизайнером, потому что ему важно, чтобы нравилось в первую очередь тем, кто бывает в отделении чаще всех – Чернобыль и Сундук.",Массовая культура: Юмор и сатира
bc4af7d0e39902793d1565777b8861f7,ВЫПУСК №8 НЕУДОБНЫЙ СТЕНДАП,"23 февраля, для представителей сильной половины человечества, выступят Алиса Дударева, Лилия Аверина и Динара Курбанова. Девушки расскажут свои шутки  в самых брутальных местах - в барбершопе, в клубе единоборств и в бильярдной! Случайным зрителям предстоит решить, кто из комиков заберёт главный приз 5000 рублей, а кто останется ни с чем.",Массовая культура: Юмор и сатира
ac3f04efe497bb892f29cfd4abd73115,Артмеханика. Клоунада. Кредо клоуна.,У любой профессии есть миссия...,Хобби и интересы
fbbc1b98d5064156307c1b4304c386ea,Много половин. Любовь Успенская и Татьяна Плаксина: после ссор откровенно обо всём,"Впервые певица Любовь Успенская и ее дочь Татьяна Плаксина за вечерним чаепитием поговорят как мама с дочкой. О семейном, личном и наболевшем.  0:00 - О чем этот выпуск 1:50 - О шоу ""Две звезды"" 4:53 - Тяжелое детство 7:58 - Как йога помогла побороть страдания 10:50 - Про собак Фрэнки и Джуника 12:51 - Самый страшный день в жизни 20:23 - Про отъезд дочери в США 22:49 - Как Успенская заметила способности дочери 26:23 - Как родилось сценическое имя дочери 27:30 - Трогательная история 29:00 - Про вышивание и искусство 31:33 - Успенская счастлива? 34:06 - За Пачу Тати поет Любовь Успенская?",Массовая культура: Отношения знаменитостей
fbbd10e0e69381ef8d56896392eef543,Тот Самый Мент I Выпуск 74 I Начальник сделал предложение Оле ПДН,"Подписывайся на самое вкусное шоу на Rutube «Максим Народный» - / Вновь Максим Константинович в главной роли сериала «Тот самый мент» отправляется на приключения со своей дружной бригадой! Сегодня в гости к Начальнику придет Москвич, для того чтобы сделать нашего большого друга более популярным! Врубай видео!  По вопросам рекламы пишите на email  16+",Массовая культура: Юмор и сатира
